species,pop1,pop2,n_sub,n_reps,fst,fst_sd
Ruminococcus_E_sp003526955,DM,Israel,22,100,0.024418323944326175,0.005340709539808583
Ruminococcus_E_sp003526955,DM,KY,22,100,0.0062714706986484615,0.004633876654905387
Ruminococcus_E_sp003526955,DM,Netherlands,22,100,0.03645795428836684,0.006092726964057594
Ruminococcus_E_sp003526955,DM,SW,22,100,0.013332672704494506,0.00706803467208722
Ruminococcus_E_sp003526955,DM,US,22,100,0.041957286771398115,0.00971115650748118
Ruminococcus_E_sp003526955,Denmark,GH,22,100,0.15710728215821645,0.006948917372542053
Ruminococcus_E_sp003526955,Denmark,Israel,22,100,0.008472060619619188,0.007870857256099848
Ruminococcus_E_sp003526955,Denmark,KY,22,100,0.05193453091061143,0.010383334527830206
Ruminococcus_E_sp003526955,Denmark,Netherlands,22,100,0.00379973346629149,0.008612285019258741
Ruminococcus_E_sp003526955,Denmark,SW,22,100,0.024200949334872036,0.008954344250405307
Ruminococcus_E_sp003526955,Denmark,US,22,100,0.03426345602442181,0.011145594971143674
Ruminococcus_E_sp003526955,GH,Israel,22,100,0.14216268781217523,0.004498735165386081
Ruminococcus_E_sp003526955,GH,KY,22,100,0.06517006248247542,0.011551132181810793
Ruminococcus_E_sp003526955,GH,Netherlands,22,100,0.15210741591415336,0.0035065599112831403
Ruminococcus_E_sp003526955,GH,SW,22,100,0.11736728806786877,0.013190308408232225
Ruminococcus_E_sp003526955,GH,US,22,100,0.15788995502550615,0.006007503405190237
Ruminococcus_E_sp003526955,Israel,KY,22,100,0.031149256677453413,0.006239057295864034
Ruminococcus_E_sp003526955,Israel,Netherlands,22,100,0.0009761540419074456,0.005308718220983607
Ruminococcus_E_sp003526955,Israel,SW,22,100,0.008982687287618545,0.004700877638619892
Ruminococcus_E_sp003526955,Israel,US,22,100,0.019593919310244793,0.008809071609530783
Ruminococcus_E_sp003526955,KY,Netherlands,22,100,0.04251301277246586,0.0066521185271176805
Ruminococcus_E_sp003526955,KY,SW,22,100,0.020696795052018924,0.006690467794807772
Ruminococcus_E_sp003526955,KY,US,22,100,0.04673598919186804,0.01028375619282812
Ruminococcus_E_sp003526955,Netherlands,SW,22,100,0.017176175090817883,0.006922911794718467
Ruminococcus_E_sp003526955,Netherlands,US,22,100,0.023707844205891754,0.010044629513825861
Ruminococcus_E_sp003526955,SW,US,22,100,0.02315973491340044,0.008669504999801165
Succinivibrio_sp000431835,AG,BF,38,100,0.09064803951404919,0.011202282208819494
Succinivibrio_sp000431835,AG,DM,38,100,0.002216241465910048,0.0037459729286716077
Succinivibrio_sp000431835,AG,Fiji,38,100,0.11686326951943185,0.015380911865011398
Succinivibrio_sp000431835,AG,GH,38,100,0.08277747228735902,0.010169890844208322
Succinivibrio_sp000431835,AG,KY,38,100,0.02530957995257899,0.005364925083808579
Succinivibrio_sp000431835,AG,Madagascar,38,100,0.150711280564917,0.009553864918211512
Succinivibrio_sp000431835,AG,SW,38,100,0.005772584507804939,0.002692538499242081
Succinivibrio_sp000431835,BF,DM,38,100,0.08445953941240054,0.009539621935956227
Succinivibrio_sp000431835,BF,Fiji,38,100,0.10297747271777519,0.015359048967822428
Succinivibrio_sp000431835,BF,GH,38,100,0.007192349448809504,0.0055149059054290465
Succinivibrio_sp000431835,BF,KY,38,100,0.057716315449243945,0.01016439294848768
Succinivibrio_sp000431835,BF,Madagascar,38,100,0.13734757991469806,0.014750419693307011
Succinivibrio_sp000431835,BF,SW,38,100,0.06743909311142128,0.008823455514058288
Succinivibrio_sp000431835,DM,Fiji,38,100,0.11010493757354571,0.01675412240944372
Succinivibrio_sp000431835,DM,GH,38,100,0.07834805157126222,0.008662082689146967
Succinivibrio_sp000431835,DM,KY,38,100,0.02177147387424809,0.004139715154962082
Succinivibrio_sp000431835,DM,Madagascar,38,100,0.14789085620953984,0.008110420466283887
Succinivibrio_sp000431835,DM,SW,38,100,0.003906323119981715,0.002240851556671028
Succinivibrio_sp000431835,Fiji,GH,38,100,0.10425361534369199,0.01628960990096198
Succinivibrio_sp000431835,Fiji,KY,38,100,0.0941471222022035,0.018060521328074813
Succinivibrio_sp000431835,Fiji,Madagascar,38,100,0.07424771713401496,0.012018563618781068
Succinivibrio_sp000431835,Fiji,SW,38,100,0.07449643225150111,0.011823228867712606
Succinivibrio_sp000431835,GH,KY,38,100,0.05457232279497273,0.008176680389282324
Succinivibrio_sp000431835,GH,Madagascar,38,100,0.12649927148360957,0.012678938643305663
Succinivibrio_sp000431835,GH,SW,38,100,0.06215687874068311,0.007725617851992635
Succinivibrio_sp000431835,KY,Madagascar,38,100,0.1349059178662963,0.012066779518187165
Succinivibrio_sp000431835,KY,SW,38,100,0.019589447000069718,0.004454190521252973
Succinivibrio_sp000431835,Madagascar,SW,38,100,0.10877550071573534,0.005612108488889379
Sutterella_wadsworthensis_A,AG,China,20,100,0.03683997798462036,0.0153242575536159
Sutterella_wadsworthensis_A,AG,DM,20,100,0.002516848559443275,0.014036546316794973
Sutterella_wadsworthensis_A,AG,GH,20,100,0.016552701708513,0.010654446692972327
Sutterella_wadsworthensis_A,AG,Mongolia,20,100,0.057900796221548444,0.014222576134258327
Sutterella_wadsworthensis_A,AG,SW,20,100,-0.002861359894582701,0.014625707367353578
Sutterella_wadsworthensis_A,AG,US,20,100,0.03922498167805258,0.016424675096898954
Sutterella_wadsworthensis_A,China,DM,20,100,0.038971997059701245,0.014313633246526913
Sutterella_wadsworthensis_A,China,GH,20,100,0.0070992302605041345,0.009159335825180859
Sutterella_wadsworthensis_A,China,Mongolia,20,100,0.03213749480275377,0.014868767520527874
Sutterella_wadsworthensis_A,China,SW,20,100,0.041265766198083316,0.017737766251475554
Sutterella_wadsworthensis_A,China,US,20,100,0.03446371220594229,0.011860947297321626
Sutterella_wadsworthensis_A,DM,GH,20,100,0.014680874418700378,0.00918921452905533
Sutterella_wadsworthensis_A,DM,Mongolia,20,100,0.05101010503376337,0.009252386247423219
Sutterella_wadsworthensis_A,DM,SW,20,100,0.0028922109472715755,0.010616317998785527
Sutterella_wadsworthensis_A,DM,US,20,100,0.03489787648126299,0.01416406226838046
Sutterella_wadsworthensis_A,GH,Mongolia,20,100,0.03009845424595652,0.0034452788286241896
Sutterella_wadsworthensis_A,GH,SW,20,100,0.01888298479828658,0.011209773991153874
Sutterella_wadsworthensis_A,GH,US,20,100,0.023635618996879378,0.010995580972220214
Sutterella_wadsworthensis_A,Mongolia,SW,20,100,0.05726085323213794,0.013510437352718441
Sutterella_wadsworthensis_A,Mongolia,US,20,100,0.06204698240864615,0.01430066219813665
Sutterella_wadsworthensis_A,SW,US,20,100,0.029264397647841955,0.015131767571363782
Treponema_D_succinifaciens,AG,BF,24,100,0.06897799291129139,0.005067116183569558
Treponema_D_succinifaciens,AG,GH,24,100,0.06451280289718025,0.0027219668649164468
Treponema_D_succinifaciens,BF,GH,24,100,0.006261562864284558,0.0046259873193229
UBA11524_sp000437595,AG,BF,22,100,0.2943600840763204,0.03769447641245062
UBA11524_sp000437595,AG,China,22,100,0.07173621771829819,0.015577250261113434
UBA11524_sp000437595,AG,DM,22,100,0.0031129751646214025,0.010477351735765408
UBA11524_sp000437595,AG,Denmark,22,100,0.10487111048779704,0.01090319557454525
UBA11524_sp000437595,AG,Israel,22,100,0.109170458974313,0.01384463268262438
UBA11524_sp000437595,AG,KY,22,100,0.0158338097440764,0.011054796580051755
UBA11524_sp000437595,AG,SW,22,100,0.008440323509658884,0.011352853083421528
UBA11524_sp000437595,AG,UK,22,100,0.12288640004979237,0.01103913338893709
UBA11524_sp000437595,AG,US,22,100,0.08992553807365913,0.014084585443602455
UBA11524_sp000437595,BF,China,22,100,0.44901075548027136,0.004121334076811457
UBA11524_sp000437595,BF,DM,22,100,0.26514951507017714,0.029525297411382996
UBA11524_sp000437595,BF,Denmark,22,100,0.41872028586059384,0.0036461038313700864
UBA11524_sp000437595,BF,Israel,22,100,0.42300154589248,0.004693476385859349
UBA11524_sp000437595,BF,KY,22,100,0.2353952616890211,0.027411106932454424
UBA11524_sp000437595,BF,SW,22,100,0.3793073590743456,0.002596031554116232
UBA11524_sp000437595,BF,UK,22,100,0.43427264560561796,0.003581129288916765
UBA11524_sp000437595,BF,US,22,100,0.3997965278901905,0.006958707401638026
UBA11524_sp000437595,China,DM,22,100,0.07661344482068408,0.016034637594517107
UBA11524_sp000437595,China,Denmark,22,100,0.11354061168977997,0.007923958856637306
UBA11524_sp000437595,China,Israel,22,100,0.11946972761330558,0.012273325961969509
UBA11524_sp000437595,China,KY,22,100,0.09041093554300782,0.018306881374142478
UBA11524_sp000437595,China,SW,22,100,0.052490938124448557,0.004566594780264038
UBA11524_sp000437595,China,UK,22,100,0.137327794948155,0.00835174869931944
UBA11524_sp000437595,China,US,22,100,0.10572766126526359,0.013382471080085457
UBA11524_sp000437595,DM,Denmark,22,100,0.09806565161912716,0.010303342028493461
UBA11524_sp000437595,DM,Israel,22,100,0.10278274011889664,0.011135381212465753
UBA11524_sp000437595,DM,KY,22,100,0.01386039454112083,0.0074468287359476994
UBA11524_sp000437595,DM,SW,22,100,0.021216298418724744,0.012478930273156696
UBA11524_sp000437595,DM,UK,22,100,0.11509024385233518,0.009548297250834016
UBA11524_sp000437595,DM,US,22,100,0.08351607500405642,0.011770195275241766
UBA11524_sp000437595,Denmark,Israel,22,100,0.010789962179579964,0.005627023973036151
UBA11524_sp000437595,Denmark,KY,22,100,0.10793579933431442,0.012480753740291384
UBA11524_sp000437595,Denmark,SW,22,100,0.0976755124581757,0.005064718496888329
UBA11524_sp000437595,Denmark,UK,22,100,0.007211381257470072,0.0030301841776952058
UBA11524_sp000437595,Denmark,US,22,100,0.011099278881782589,0.0029968553005266813
UBA11524_sp000437595,Israel,KY,22,100,0.11121687249916504,0.013347141142524678
UBA11524_sp000437595,Israel,SW,22,100,0.10341467979990682,0.00960274097019532
UBA11524_sp000437595,Israel,UK,22,100,0.016938295582252506,0.006650119594184682
UBA11524_sp000437595,Israel,US,22,100,0.008813640869898548,0.00404521674105641
UBA11524_sp000437595,KY,SW,22,100,0.04442801929608629,0.013028030750819793
UBA11524_sp000437595,KY,UK,22,100,0.12461685587239359,0.011956908478751745
UBA11524_sp000437595,KY,US,22,100,0.09327919196927204,0.01377080281922218
UBA11524_sp000437595,SW,UK,22,100,0.11786731778739078,0.0048339274596326245
UBA11524_sp000437595,SW,US,22,100,0.08647742393175513,0.00930503219475288
UBA11524_sp000437595,UK,US,22,100,0.016984590993341906,0.003869343143298707
